"","GeneSymbol","A_plus_1","A_plus_2","A_plus_3","A_minus_1","A_minus_2","A_minus_3","B_plus_1","B_plus_2","B_plus_3","B_minus_1","B_minus_2","B_minus_3","A_plus_1_48","A_plus_2_48","A_plus_3_48","A_minus_1_48","A_minus_2_48","A_minus_3_48"
"629","TAGLN2",7.77184410567681,9.51083409366785,3.90578353739681,-0.0473579344417381,3.16461108048049,3.93626786476149,7.04240152516341,6.44633261849993,3.90578353739681,4.39468878734646,1.5817818233746,3.90578353739681,7.70287913639179,6.9167810969318,7.41879932525768,5.85513996514305,5.55450841670886,10.9048495632623
"630","TPM3",5.66498063256013,8.70294900914562,0.897518087517902,2.30005738066588,3.35571256130667,6.31255555330154,7.18754288453125,6.64206936245963,0.897518087517902,5.53225795758809,3.46326571020229,33.7895488913293,5.50474770470973,3.89608219070044,0.897518087517902,3.07196458007847,2.95538113286645,0.897518087517902
"631","HMBS",8.24945262930941,4.42136454301983,3.67692177188541,7.60419165066008,7.96950430948468,17.593686917351,4.49566431321573,6.05957021181157,3.67692177188541,5.36005337432794,4.50422753748854,3.67692177188541,4.21698067307103,7.34504414918206,3.67692177188541,2.22321820437732,1.99068621851818,3.67692177188541
"632","SLC25A3",12.1346,10.9269,0,6.39529,5.33751,0,10.3497,11.3376,0,7.50649,7.52155,0,7.45498,8.70052,0,4.81249,7.5223,0
"633","CHERP",3.61495555123785,3.34549735781289,4.03963036430175,6.85313386358138,6.71434566028415,4.03963036430175,2.78268846193699,5.50623225076495,4.03963036430175,8.28823828793618,9.9619492079228,4.03963036430175,6.37698996104561,4.82980098451612,14.4864155469575,4.67453593837234,2.53304081208181,4.03963036430175
"634","HMGCS1",8.87750091455496,8.91171178169531,4.58595839356034,3.10345168404033,3.71558441534829,5.40274358759916,9.01778423273418,8.51497619835753,4.58595839356034,3.41608307883972,3.07225234083995,9.09895691546156,5.6420696219271,5.74443129620618,4.58595839356034,3.82758081216542,3.70252752496813,4.58595839356034
"635","ATP6V1A",13.1641,12.8538,0,4.32646,5.4654,0,10.8217,6.26514,0,10.4424,5.7293,0,10.2516,7.17496,0,5.16108,8.34408,0
"636","FBLL1",4.87327437861547,3.85537930389871,4.80420136445429,9.49674586924413,6.59893088148299,8.42365397628348,2.30856738865778,3.70500760862594,4.80420136445429,6.23031931532018,3.73895497059685,4.80420136445429,5.21763873633405,6.83573778300477,4.80420136445429,6.23508104316311,9.24495594872493,4.80420136445429
"637","ADK",9.23932,8.80054,0,10.1583,8.31348,0,7.58617,7.88556,0,11.1982,5.80894,0,9.83541,11.085,0,10.0786,0.0104859,0
"638","PGM2",5.35710268509264,7.54361220163827,2.75576086813443,2.52264572071237,3.84035288583754,25.5231561914324,6.74236997804146,7.27068012558431,2.75576086813443,2.58998858974708,4.81344108729603,2.75576086813443,5.73586709760379,1.69500472559708,2.75576086813443,7.9875226809437,5.68675444258109,2.75576086813443
"639","TOMM20",4.72480239497705,4.77696378549087,4.1292805653776,1.96724218944378,4.97506744048093,4.1292805653776,5.7026788166008,6.25727864751763,4.1292805653776,3.02547126841728,2.72373445988944,4.1292805653776,8.87287700202392,10.5016077152613,9.17186504756766,9.41511076040042,3.5504306669032,7.79698580771819
"640","PPP1CA",8.68474,7.96071,0,8.07406,6.98848,0,8.91024,8.43902,0,8.20397,8.73879,0,8.46311,9.07704,0,8.98538,7.47446,0
"641","PPP1CC",7.27318,6.04141,0,9.73885,8.79589,0,7.67481,6.09256,0,11.3702,8.16931,0,9.02877,8.26908,0,7.14896,10.397,0
"642","SMARCD2",0.778289954561212,2.90774946456178,3.80059391752958,6.57083900476923,8.03404265845468,16.5489166565092,1.68940202651437,3.60927468644011,3.80059391752958,8.70262667964442,7.14302881513098,3.80059391752958,7.73908164847801,6.85828178999061,3.80059391752958,6.70159128973279,3.96127716866547,3.80059391752958
"643","RBM17",3.45154275129726,4.9833972860817,11.1337614329202,10.3923188855357,9.5765180184678,4.43941999924584,2.61648210286436,4.95491211932801,4.43941999924584,6.71196253539397,4.75094034030806,4.43941999924584,3.970760476252,4.93478471737856,4.43941999924584,6.27827060267561,4.06348773653649,4.43941999924584
"644","PSMB6",8.58828,8.17237,0,9.56015,8.68257,0,8.68743,9.06917,0,8.36536,8.23435,0,9.49023,8.37922,0,8.10771,4.66315,0
"645","GTPBP4",3.2960529933872,1.76619306868025,4.25346120380537,9.40704945453852,8.18992145175032,4.25346120380537,5.09811174773651,2.68731356976872,4.25346120380537,3.45849616584025,5.54452355926613,5.13220283509144,7.73836763139918,9.9109614198656,11.5021171369973,4.06503101420128,5.16824668071621,4.25346120380537
"646","SMARCB1",8.5453,8.12788,0,8.02186,10.293,0,6.95036,8.47227,0,9.21167,8.48125,0,8.00648,8.68961,0,7.08694,8.11343,0
"647","FECH",10.2505,8.90647,0,7.55322,8.39044,0,8.26797,9.58897,0,8.90512,8.37637,0,8.28325,8.62466,0,7.64223,5.21078,0
"648","SMPD4",5.27185,7.86826,0,5.16119,7.80485,0,8.18376,10.0973,0,7.81753,9.85466,0,10.8813,9.57378,0,5.43755,12.048,0
"649","WDR1",8.95387,9.06332,0,8.6608,7.87834,0,7.80709,9.92268,0,6.41311,9.36384,0,6.34941,9.57402,0,7.80726,8.20625,0
"650","EFNB1",3.55099759522041,3.31693475122036,4.02972868821074,10.1416143546277,4.8602966813568,4.02972868821074,4.51326244767124,3.16195137197967,4.02972868821074,5.85370511378323,5.7234960801347,4.02972868821074,4.51946754035783,4.51462309655534,9.71600181327985,4.24111801861615,11.9798440242875,7.88040814903103
"651","RPL13",3.56718647502465,6.50587998622548,3.98497932054661,7.41192302051992,6.65240493613975,3.98497932054661,5.29566855582342,4.09333311600071,3.98497932054661,4.8399324014349,6.66883791953131,3.98497932054661,3.29426575902945,4.67039626598871,9.95863433777803,8.89812728393501,4.5144171314372,7.71117989422492
"652","HSPB1",5.68217272153429,7.86171579572488,4.55199088989669,4.98944357542079,7.24291484208561,10.0964296617486,6.70011212517757,6.51445955187573,4.55199088989669,7.04512521203724,5.55795584582044,4.55199088989669,3.37921178936305,2.49483452075487,4.55199088989669,5.61533817254589,4.11639641968414,4.55199088989669
"653","SNRPA1",6.31919,9.58197,0,6.77754,7.12305,0,9.70003,11.7153,0,8.49649,9.00625,0,6.90487,5.3508,0,6.77682,12.2477,0
"654","MTHFD1",3.77881349293143,5.28311838797473,3.97534440188095,5.10764268677669,2.44044443321898,3.97534440188095,7.71612873127492,8.30286340896969,15.0376217879102,6.31101896727926,3.81199121128992,3.97534440188095,5.41567384104734,3.05115892698273,3.97534440188095,4.27214608901166,9.79534670934086,3.97534440188095
"655","KIFC1",9.56429,10.5179,0,6.63651,8.7073,0,11.441,9.45309,0,6.05242,5.88406,0,9.25127,8.75916,0,6.49875,7.23422,0
"656","ATAD2B",8.2283,8.20655,0,10.5106,11.1714,0,6.95487,6.80528,0,11.2058,10.8007,0,6.04262,7.08789,0,8.02709,4.95891,0
"657","GLRX3",7.10483678808862,7.6184700759292,4.81556644359539,5.29470644189154,3.9344182792881,4.81556644359539,7.97042218332184,7.16482768226644,4.81556644359539,4.29819142935715,4.25041545068642,4.81556644359539,4.93257555908257,5.86121462564901,7.94016459524086,4.68430715066573,5.44929366746068,4.81556644359539
"658","USP14",7.37381944370364,8.55861042754201,5.03866018065027,3.21214917518915,4.73359669058397,6.6238754457579,7.54105555151968,6.37593312202151,5.03866018065027,6.04346983890818,4.95271154008755,5.03866018065027,5.5090791991717,4.47079223684552,5.03866018065027,5.22182798980063,5.96185742693844,5.03866018065027
"659","SUGT1",2.40951403871005,1.7712896911417,4.3810758370543,6.60829338493872,5.98617558843071,4.3810758370543,3.39484063417727,4.088945228329,4.3810758370543,4.74656880623398,6.20761849584976,4.3810758370543,4.89632608472148,5.93334563766074,11.649872958371,11.0192761537349,9.33519538332584,4.3810758370543
"660","MARS1",5.39393385015586,5.747240954307,18.8562771300724,4.16356621424069,3.70029724094689,5.07505579688685,5.98259634684923,5.88705148919931,5.92392584122245,5.50252084790515,5.89333617328415,2.54478413836661,3.87149917421686,3.43261391279075,2.54478413836661,6.75353553034483,6.95993233206391,2.54478413836661
"661","CAPZB",6.40624,8.04259,0,9.5451,7.18479,0,9.24154,7.63511,0,7.78616,8.63966,0,8.32677,8.18198,0,8.3605,10.6496,0
"662","PRPF3",9.47961,6.9363,0,9.16452,10.5014,0,8.24835,5.68505,0,7.28398,7.14038,0,9.51117,7.41685,0,10.0729,8.55951,0
"663","THOC3",4.88234621716455,6.71021346821537,4.6345571821919,7.37340010428964,5.73685141963284,4.6345571821919,5.35368274324477,4.49995915544367,4.6345571821919,5.12645062744062,7.38433674969009,4.6345571821919,7.42743191986992,4.41041139471316,4.6345571821919,3.66184946157797,4.86467281303624,9.36726513459646
"664","PNP",7.14501,8.01108,0,11.48,8.72221,0,11.1159,8.02192,0,8.42682,12.1725,0,6.70514,11.5904,0,6.60178,0.00719562,0
"665","PRSS3P2",11.2821,8.68183,0,8.71724,6.80775,0,6.00738,10.1244,0,9.54373,11.7825,0,10.9294,8.49271,0,7.61938,0.011578,0
"666","FEN1",7.7167,6.98664,0,9.07825,10.4944,0,6.71494,9.09706,0,7.36156,8.67591,0,8.53362,10.2429,0,6.9099,8.18814,0
